workspace_id,category_name,document_id,dataset,text,uri,element_metadata,label,label_type
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"牛顿研究数学的
",guichu_2002020024-1-90,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"TaTa哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
",guichu_2002020024-1-2916,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"我刚转正
",guichu_2002020024-1-1474,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"面膜碰了哈哈哈
",guichu_2002020024-1-1666,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"行1。。。怀念
",guichu_2002020024-1-3367,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"QQ非氪
",guichu_2002020024-1-788,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"卧槽！这次一定！
",guichu_2002020024-1-5731,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"泪日             都给我哭
",guichu_2002020024-1-2215,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"手机鬼畜很魔性
",guichu_2002020024-1-3693,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"我董恩允今天要撸起在这里
",guichu_2002020024-1-4181,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"众所周知，这是原唱
",guichu_2002020024-1-409,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"弹幕护体！护体！
",guichu_2002020024-1-2100,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"习惯了设定之后反而觉得可爱起来了呢
",guichu_2002020024-1-1295,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"我的天，这个画面看起好舒服
",guichu_2002020024-1-4454,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"天价调音师
",guichu_2002020024-1-1318,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"CCCCCCC 
",guichu_2002020024-1-2430,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"中华也并不差！
",guichu_2002020024-1-5441,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"钱都用来填词了
",guichu_2002020024-1-1350,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"节约用纸，甚至不用纸，用阿三的神奇方法
",guichu_2002020024-1-5550,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"Xiongshi Laofang 
",guichu_2002020024-1-748,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"开篇笑死
",guichu_2002020024-1-3064,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"爷走了
",guichu_2002020024-1-1472,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"律师含鸡搞律师含鸡搞律师含鸡搞律师含鸡搞
",guichu_2002020024-1-528,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"蜗牛透视
",guichu_2002020024-1-837,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"字幕组 忍很久了！
",guichu_2002020024-1-2111,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"大张伟想弄死作者啊，哈哈哈哈哈
",guichu_2002020024-1-516,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"啊哈哈哈哈哈哈哈哈哈h
",guichu_2002020024-1-4912,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"这米老鼠是真三八里的张郃
",guichu_2002020024-1-104,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"上香的 先磕头
",guichu_2002020024-1-2960,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"许愿梅林，拜托了，出必还愿
",guichu_2002020024-1-1055,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"女儿姓腾?
",guichu_2002020024-1-3230,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"小丑抄袭国产精髓
",guichu_2002020024-1-5971,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"没看够诶
",guichu_2002020024-1-224,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"眼睛进沙子了
",guichu_2002020024-1-1733,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"这小狗真的嗨的飞起
",guichu_2002020024-1-1574,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"hahahhahhhh。
",guichu_2002020024-1-1703,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"敢杀我的马！！！！！
",guichu_2002020024-1-5743,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"小婕姐车开的666
",guichu_2002020024-1-4378,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"其它我都忍了，倒是这个团长。你是魔鬼吗？
",guichu_2002020024-1-5513,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"老实人＋底端弹幕↓
",guichu_2002020024-1-871,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"干了兄弟们奥利给
",guichu_2002020024-1-5869,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"吃了无敌星后的海绵宝宝
",guichu_2002020024-1-3160,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"白内障，看不清，浓硫酸滴眼睛
",guichu_2002020024-1-4299,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"wlj再见，我爱过你
",guichu_2002020024-1-3094,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"这个小姐姐声线好听呀！
",guichu_2002020024-1-1771,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"坑军，找到组织了
",guichu_2002020024-1-160,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"疲♂软
",guichu_2002020024-1-4522,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"播放量涨这么快
",guichu_2002020024-1-4681,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"快看底下橙字！！！！！！
",guichu_2002020024-1-4994,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"翻译小哥我又可以了
",guichu_2002020024-1-5336,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"此时，不可思议的事情发生了
",guichu_2002020024-1-447,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"为生活！！！
",guichu_2002020024-1-3315,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"泰安人表示很无语
",guichu_2002020024-1-303,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"开挂是小骂人是大啊
",guichu_2002020024-1-5620,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"窝。。窝。。我透
",guichu_2002020024-1-3380,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"嗯，打死我也不走
",guichu_2002020024-1-1932,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"才怪嘞
",guichu_2002020024-1-3219,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"洛殿这句话太好听了~~~
",guichu_2002020024-1-5730,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"骑大马呀！
",guichu_2002020024-1-1066,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"我冲了，你们呢。
",guichu_2002020024-1-5599,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"学渣已阵亡
",guichu_2002020024-1-23,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"小香鹿！！！香香讯！
",guichu_2002020024-1-1849,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"先给自己装个b
",guichu_2002020024-1-743,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"啊，想家！
",guichu_2002020024-1-5813,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"震惊！本山进军rap亦凡都沉默了
",guichu_2002020024-1-87,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"糊…糊…狐狸精
",guichu_2002020024-1-1968,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"加拿大电鳗粗来挨揍
",guichu_2002020024-1-2680,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"哼，这样的法术还死撑，我收了你们，袈裟！
",guichu_2002020024-1-5766,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"曲子太好听了
",guichu_2002020024-1-1718,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"期待亮剑
",guichu_2002020024-1-3950,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"我觉得ok????.....
",guichu_2002020024-1-4585,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"挺正常
",guichu_2002020024-1-5842,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"达叔真的帅
",guichu_2002020024-1-2724,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"硬糖少女X鬼畜区大佬，梦幻联动
",guichu_2002020024-1-3534,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"白眼好评
",guichu_2002020024-1-1812,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"这次的歌词超级棒
",guichu_2002020024-1-3815,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"我害以为要摇起来....
",guichu_2002020024-1-1102,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"另一个俄国人哈哈哈哈
",guichu_2002020024-1-3044,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"怕是寄刀片哟。
",guichu_2002020024-1-1792,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"鬼畜界的常青树
",guichu_2002020024-1-123,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"妈妈我想吃烤山药哈哈哈
",guichu_2002020024-1-195,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"封面泪目
",guichu_2002020024-1-5912,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"耶耶耶
",guichu_2002020024-1-4060,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"你去唱rap吧
",guichu_2002020024-1-5784,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"承包这个微笑
",guichu_2002020024-1-3757,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"我想我没救了。。。。一直没笑
",guichu_2002020024-1-5650,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"看到草薙赢了我就放心了
",guichu_2002020024-1-2967,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"布料惊人
",guichu_2002020024-1-4233,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"救命啊！我要报警了
",guichu_2002020024-1-5878,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"丞相保佑考博成功！
",guichu_2002020024-1-2311,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024," 文体两开花！
",guichu_2002020024-1-3470,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"水印，好评
",guichu_2002020024-1-3667,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"喵内*73
",guichu_2002020024-1-5302,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"竖笛唢呐二神
",guichu_2002020024-1-1013,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"100w了！
",guichu_2002020024-1-1834,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"敶䬏䥘，鼄畠狦鸝䰓敶䬏䴾
",guichu_2002020024-1-1671,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"BV1h4411M7at真相
",guichu_2002020024-1-344,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"芋头智霸鬼畜区
",guichu_2002020024-1-5180,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"再见，
",guichu_2002020024-1-4366,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"我Tom最牛逼
",guichu_2002020024-1-3422,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"天皇大悦！
",guichu_2002020024-1-4882,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"谋反啦！！！
",guichu_2002020024-1-3237,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"现在看“健康颜色”的sp
",guichu_2002020024-1-5136,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"好感动要哭了
",guichu_2002020024-1-2190,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"阿拉斯加好可爱啊！！
",guichu_2002020024-1-1686,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"弾幕炸了
",guichu_2002020024-1-1176,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"啊不是吧不对劲我就说嘛显卡我打打骂骂
",guichu_2002020024-1-3958,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"jO厨狂喜
",guichu_2002020024-1-5131,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"那女团走的都没他好。
",guichu_2002020024-1-3460,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"音量较小，请自行调大
",guichu_2002020024-1-2675,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"1.5蜜汁欢快 0.75蜜汁悲伤
",guichu_2002020024-1-492,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"格温啊啊啊啊啊
",guichu_2002020024-1-3608,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"lbwnbibwnbibwnbibwnb
",guichu_2002020024-1-259,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"vn开大
",guichu_2002020024-1-464,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"马老师为你打call
",guichu_2002020024-1-505,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"凉风以前很帅，现在很憨。
",guichu_2002020024-1-1052,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"哈垃少好评。
",guichu_2002020024-1-4962,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"不削这玩？wdnmd
",guichu_2002020024-1-5987,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"同款ヽ(´･д･｀)ﾉ
",guichu_2002020024-1-4990,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"又一个坤式路人
",guichu_2002020024-1-308,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"侯睿祺，好好照顾自己，永远别见了
",guichu_2002020024-1-887,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"放屁哈哈哈哈哈哈哈哈哈哈哈哈
",guichu_2002020024-1-1461,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"一天不看领袖就像没吃饭一样
",guichu_2002020024-1-3225,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"受不了啊！哈哈哈哈哈哈哈哈哈!
",guichu_2002020024-1-3246,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"我感觉太爽了 
",guichu_2002020024-1-3977,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"哈哈哈哈哈我笑了你们呢？
",guichu_2002020024-1-4319,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"夜散青丝填词真的牛逼
",guichu_2002020024-1-3260,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"少先队员川建国
",guichu_2002020024-1-4141,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"（这是姥爷玩掘地求升的时候玩哭的……）
",guichu_2002020024-1-3690,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"偷吸老童子耗子尾汁
",guichu_2002020024-1-1198,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"然后发现再努力也真的打不赢doge
",guichu_2002020024-1-5856,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"vivox21表示毫无压力
",guichu_2002020024-1-819,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"突然爆炸
",guichu_2002020024-1-4849,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"劳资，直接四连
",guichu_2002020024-1-755,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"肛琴哈哈哈哈哈哈哈
",guichu_2002020024-1-3697,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"填词泪目，大圣永远是大圣！
",guichu_2002020024-1-4664,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"五单总算出了...回来还愿
",guichu_2002020024-1-1453,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"赞美♂の心
",guichu_2002020024-1-5168,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"龘竃虈麛䭨嬎
",guichu_2002020024-1-2128,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"哈哈哈哈哈 受不了了
",guichu_2002020024-1-1068,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"我们都是学习通耶
",guichu_2002020024-1-2740,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"呲牙笑的肚子疼
",guichu_2002020024-1-2432,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"昔时人已没，今日水犹寒。
",guichu_2002020024-1-4388,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"阿福2333333333
",guichu_2002020024-1-2267,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"ｈｅｌｌｏ
",guichu_2002020024-1-3316,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"台湾口音，棒棒
",guichu_2002020024-1-3399,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"16.暴躁老妈
",guichu_2002020024-1-3126,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"后面的你捂耳朵干涉呢，多好听啊
",guichu_2002020024-1-3638,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"蒙古海军司令哈哈哈哈哈哈哈
",guichu_2002020024-1-5383,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"下面的蔡nmb
",guichu_2002020024-1-4357,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"鬼畜你是认真的
",guichu_2002020024-1-1522,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"เหมือนไอ้เหี้ย
",guichu_2002020024-1-5186,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"奥利给，奥利给，奥利给给给
",guichu_2002020024-1-1996,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"憋笑哈哈哈哈哈
",guichu_2002020024-1-653,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"真棒。
",guichu_2002020024-1-692,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"生快，生快
",guichu_2002020024-1-3598,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"遵  纪  守  法
",guichu_2002020024-1-361,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"使命在叫唤
",guichu_2002020024-1-608,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"【郎朗】 进入直播间
",guichu_2002020024-1-3364,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"卧槽，律师函
",guichu_2002020024-1-437,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"知道自己会做饭可开心了哈哈哈哈哈
",guichu_2002020024-1-135,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"1弹幕cannabis
",guichu_2002020024-1-3275,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"表示莫嘛哒
",guichu_2002020024-1-1200,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"OPPOr15轻松过关
",guichu_2002020024-1-1288,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"这次我决意不闪躲
",guichu_2002020024-1-3354,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"糟糕，把持不住了！
",guichu_2002020024-1-5556,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"有点我晚哈哈哈
",guichu_2002020024-1-432,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"黄昏之时见信徒
",guichu_2002020024-1-757,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"全程笑猪声
",guichu_2002020024-1-2805,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"不得不说666啊
",guichu_2002020024-1-848,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"高级弹幕都给炸出来了！！！！
",guichu_2002020024-1-3157,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"jgjb
",guichu_2002020024-1-330,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"马家！！！！
",guichu_2002020024-1-4642,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"卢本伟要翻身了
",guichu_2002020024-1-2645,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"阿伟大型葬礼现场
",guichu_2002020024-1-4402,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"妈，离不开你
",guichu_2002020024-1-2445,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"这次必定给了
",guichu_2002020024-1-2336,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"真顶呢，少拿原版骗我
",guichu_2002020024-1-5143,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"9岁的根笑半天
",guichu_2002020024-1-548,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"被封杀也不是因为开挂，是开挂引起的
",guichu_2002020024-1-4046,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"新年快乐啊
",guichu_2002020024-1-1833,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"火影被黑得最惨的一次
",guichu_2002020024-1-958,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"彩黑警察出警！
",guichu_2002020024-1-879,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"不咋地啊
",guichu_2002020024-1-5661,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"非常好VAN～
",guichu_2002020024-1-3022,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"up主粉丝100万了
",guichu_2002020024-1-4127,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"up主终于回来了。。。
",guichu_2002020024-1-3057,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"我要嘈你啊
",guichu_2002020024-1-136,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"小时候看这个就对章鱼哥深有感触
",guichu_2002020024-1-3626,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"猫店nb
",guichu_2002020024-1-942,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"sjsju
",guichu_2002020024-1-1121,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"3连了。nb
",guichu_2002020024-1-1620,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"传统功夫点到为止看我闪电五连鞭！
",guichu_2002020024-1-288,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"单押可还行
",guichu_2002020024-1-1213,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"2021再刷
",guichu_2002020024-1-2743,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"Juha*↓
",guichu_2002020024-1-2007,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"我也是超喜欢这首
",guichu_2002020024-1-3717,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"暴力就完了。
",guichu_2002020024-1-5317,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"耗子尾汁不香了
",guichu_2002020024-1-1767,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"不好意思，我已经20秒7000亿了
",guichu_2002020024-1-5353,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"天空一声巨响，全明星闪亮登场
",guichu_2002020024-1-2653,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"奸你们的
",guichu_2002020024-1-4339,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"紫字脑子有洞？别人看不见视频的字幕？
",guichu_2002020024-1-5896,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"怪物啊，怪物
",guichu_2002020024-1-5560,{},True,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"文科生叹气
",guichu_2002020024-1-1157,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"ζγλκξολζιποκζ
",guichu_2002020024-1-3,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"原唱是啥样来的？
",guichu_2002020024-1-5789,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"握草尴尬到脸红
",guichu_2002020024-1-4395,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"妖魔鲲鲲快离开
",guichu_2002020024-1-169,{},False,Standard
guichu_2002020024,Sentiment Analysis,1,guichu_2002020024,"ohhhhhhhh！❤️❤️
",guichu_2002020024-1-3377,{},True,Standard
